Account ID,Account name,Campaign ID,Campaign name,Objective,Ad set ID,Ad Set Name,Day,Country,Region,DMA Code,DMA region,Platform,Placement,Device platform,Media type,Impressions,Amount spent,Currency
"'1007323679964840","Res.Area","'23853018410430141","Chat - BuildinSmart-LC","Link clicks","'23853018410500141","Trafic-chat-dance-RU","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","5","0.02","PLN"
"'1007323679964840","Res.Area","'23853018410430141","Chat - BuildinSmart-LC","Link clicks","'23853018410500141","Trafic-chat-dance-RU","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Stories","Mobile app","VIDEO","7","0.07","PLN"
"'1007323679964840","Res.Area","'23853018410430141","Chat - BuildinSmart-LC","Link clicks","'23853018410500141","Trafic-chat-dance-RU","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","2375","18.56","PLN"
"'1007323679964840","Res.Area","'23853018410430141","Chat - BuildinSmart-LC","Link clicks","'23853018410500141","Trafic-chat-dance-RU","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","In-stream video","Mobile app","VIDEO","155","4.49","PLN"
"'1007323679964840","Res.Area","'23853018410430141","Chat - BuildinSmart-LC","Link clicks","'23853018410500141","Trafic-chat-dance-RU","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","7","0.03","PLN"
"'1007323679964840","Res.Area","'23853018410430141","Chat - BuildinSmart-LC","Link clicks","'23853018410500141","Trafic-chat-dance-RU","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Search results","Mobile app","VIDEO","21","0.05","PLN"
"'1007323679964840","Res.Area","'23853018410430141","Chat - BuildinSmart-LC","Link clicks","'23853018410500141","Trafic-chat-dance-RU","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","318","3.94","PLN"
"'1007323679964840","Res.Area","'23853018410430141","Chat - BuildinSmart-LC","Link clicks","'23853018410500141","Trafic-chat-dance-RU","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Desktop","VIDEO","1","0.01","PLN"
"'1007323679964840","Res.Area","'23853018410430141","Chat - BuildinSmart-LC","Link clicks","'23853018410500141","Trafic-chat-dance-RU","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","49","0.94","PLN"
"'1007323679964840","Res.Area","'23853018410430141","Chat - BuildinSmart-LC","Link clicks","'23853018410500141","Trafic-chat-dance-RU","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","8","0.14","PLN"
"'1007323679964840","Res.Area","'23853018410430141","Chat - BuildinSmart-LC","Link clicks","'23853018410500141","Trafic-chat-dance-RU","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","76","0.76","PLN"
"'1007323679964840","Res.Area","'23853018410430141","Chat - BuildinSmart-LC","Link clicks","'23853018410500141","Trafic-chat-dance-RU","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","343","5.29","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853018704130141","[4]R-Wide-- Chat","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","59","0.21","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853018704130141","[4]R-Wide-- Chat","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Stories","Mobile app","VIDEO","6","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853018704130141","[4]R-Wide-- Chat","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","514","1.62","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853018704130141","[4]R-Wide-- Chat","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","In-stream video","Mobile app","VIDEO","1","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853018704130141","[4]R-Wide-- Chat","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","6","0.03","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853018704130141","[4]R-Wide-- Chat","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","43","0.14","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853018704130141","[4]R-Wide-- Chat","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Desktop","VIDEO","1","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853018704130141","[4]R-Wide-- Chat","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","36","0.18","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853018704130141","[4]R-Wide-- Chat","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","72","0.28","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853018704130141","[4]R-Wide-- Chat","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","58","0.17","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853018704130141","[4]R-Wide-- Chat","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","208","0.85","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","476","0.85","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Stories","Mobile app","VIDEO","13","0.05","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Desktop","VIDEO","74","0.13","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","2163","4.93","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile web","VIDEO","7","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","37","0.05","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Search results","Mobile app","VIDEO","1","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Desktop","VIDEO","2","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","141","0.3","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Desktop","VIDEO","3","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","60","0.11","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","177","0.39","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","414","0.83","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026367390141","[4]R-Wide-- Chat – PL","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","1226","2.84","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Greater Poland Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","20","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Greater Poland Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","20","0.05","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Greater Poland Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","9","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Greater Poland Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","1","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Greater Poland Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","4","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Greater Poland Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","4","0.02","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Greater Poland Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","7","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Kuyavian-Pomeranian Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Kuyavian-Pomeranian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","7","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Kuyavian-Pomeranian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","1","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Kuyavian-Pomeranian Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Kuyavian-Pomeranian Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","3","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Kuyavian-Pomeranian Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","4","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Kuyavian-Pomeranian Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lesser Poland Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","15","0.02","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lesser Poland Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","13","0.02","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lesser Poland Voivodeship","0","Unknown","Facebook","Search results","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lesser Poland Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","3","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lesser Poland Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","2","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lesser Poland Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","3","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lesser Poland Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","7","0.02","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lesser Poland Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","2","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lower Silesian Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","15","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lower Silesian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","18","0.02","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lower Silesian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","2","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lower Silesian Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","10","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lower Silesian Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","12","0.02","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lower Silesian Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","13","0.02","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lublin Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","4","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lublin Voivodeship","0","Unknown","Facebook","Feed","Desktop","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lublin Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","2","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lublin Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","4","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lublin Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","4","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lublin Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","2","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lubusz Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","6","0.04","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lubusz Voivodeship","0","Unknown","Facebook","Facebook Stories","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lubusz Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","5","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lubusz Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","1","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lubusz Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","4","0.02","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lubusz Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","4","0.02","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Lubusz Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","80","0.08","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","52","0.09","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","16","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","9","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","18","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","12","0.03","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Opole Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Opole Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","4","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Opole Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","6","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Opole Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","2","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Podkarpackie Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","5","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Podkarpackie Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","3","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Podkarpackie Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","3","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Podkarpackie Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Podkarpackie Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Podkarpackie Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","3","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Podlaskie Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","4","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Podlaskie Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","5","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Podlaskie Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Podlaskie Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","3","0.01","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Podlaskie Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","6","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Podlaskie Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","2","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Pomeranian Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","13","0.03","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Pomeranian Voivodeship","0","Unknown","Facebook","Facebook Stories","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Pomeranian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","14","0.03","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Pomeranian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Pomeranian Voivodeship","0","Unknown","Facebook","Search results","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Pomeranian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","4","0","PLN"
"'1007323679964840","Res.Area","'23851074259740141","II Legion - Reach - HV","Reach","'23853026495670141","[4]R-LaL10%-Chat-Ru","2023-01-21","PL","Pomeranian Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","1","0","PLN"
